Question,Expected_SQL,Generated_SQL,Batch_Loss
"translate English to SQL: table ( constituency, electorate, votes, turnout, yes, no, spoilt, percent_yes ) | name the most number of leitrim",select max no from table where constituency = leitrim,select max votes from table where electorate = leitrim,0.011123891919851303
"translate English to SQL: table ( game, date, team, score, high_points, high_rebounds, high_assists, location_attendance, record ) | how many different games had david lee (13) with high rebounds?",select count score from table where high rebounds = david lee (13),select count game from table where high rebounds = david lee (13),0.011123891919851303
"translate English to SQL: table ( game, date, team, score, high_points, high_rebounds, high_assists, location_attendance, record ) | name the team for chris duhon, nate robinson, david lee (3)","select team from table where high assists = chris duhon, nate robinson, david lee (3)","select team from table where high points = chris duhon, nate robinson, david lee (3)",0.004131261259317398
"translate English to SQL: table ( year, starts, wins, top_5, top_10, poles, avg._start, avg._finish, winnings, position, team(s) ) | name the most poles",select min poles from table,select max poles from table,0.004131261259317398
"translate English to SQL: table ( character, indianapolis_concerts, sarasota, broadway, brighton_cast ) | name the sarasota samantha sharpe",select sarasota from table where indianapolis concerts = samantha sharpe,select sarasota from table where character = samantha sharpe,0.010053853504359722
"translate English to SQL: table ( character, indianapolis_concerts, sarasota, broadway, brighton_cast ) | name the indianapolis concerts for les minski",select indianapolis concerts from table where sarasota = les minski,select indianapolis concerts from table where character = les minski,0.010053853504359722
"translate English to SQL: table ( character, indianapolis_concerts, sarasota, broadway, brighton_cast ) | name the brighton cast for andrew verala",select brighton cast from table where indianapolis concerts = andrew verala,select brighton cast from table where character = andrew verala,0.010053853504359722
"translate English to SQL: table ( character, indianapolis_concerts, sarasota, broadway, brighton_cast ) | name the indianapolis concerts for paul baker",select indianapolis concerts from table where brighton cast = paul baker,select indianapolis concerts from table where character = paul baker,0.010053853504359722
"translate English to SQL: table ( official_name, status, area_km_2, population, census_ranking ) | what is the name of the parish where the area is 508.30?",select count official name from table where area km 2 = 508.30,select official name from table where area km 2 = 508.30,0.010053853504359722
"translate English to SQL: table ( official_name, status, area_km_2, population, census_ranking ) | how many areas of 375.06 km 2 have a census ranking?",select count census ranking from table where area km 2 = 375.06,select count area km 2 from table where census ranking = 375.06,0.005144866183400154
"translate English to SQL: table ( team, outgoing_manager, manner_of_departure, date_of_vacancy, replaced_by, date_of_appointment ) | how many times did viorel moldovan replaced a manager?",select count date of vacancy from table where replaced by = viorel moldovan,select count replaced by from table where outgoing manager = viorel moldovan,0.008355388417840004
"translate English to SQL: table ( game, date, opponent, score, high_points, high_rebounds, high_assists, location/attendance, record ) | which game number had a location/attendance of us airways center 7,311 respectively?","select max game from table where location/attendance = us airways center 7,311","select game from table where location/attendance = us airways center 7,311",0.004523110575973988
"translate English to SQL: table ( official_name, status, area_km_2, population, census_ranking ) | what is the population in westfield?",select count population from table where official name = westfield,select population from table where area km 2 = westfield,0.004523110575973988
"translate English to SQL: table ( official_name, status, area_km_2, population, census_ranking ) | what is the area km 2 of rothesay?",select count area km 2 from table where official name = rothesay,select area km 2 from table where official name = rothesay,0.004523110575973988
"translate English to SQL: table ( official_name, status, area_km_2, population, census_ranking ) | what is the population of cardwell?",select min population from table where official name = cardwell,select population from table where official name = cardwell,0.008808818645775318
"translate English to SQL: table ( series, title, broadcasts_(tv)_1, episodes_(tv+extra)_2, directors, aired_in_japan_3, us_release_date ) | when 7 april 2001 to 29 september 2001 was aired in japan 2 how many titles were there?",select count title from table where aired in japan 3 = 7 april 2001 to 29 september 2001,select count title from table where aired in japan 2 = 7 april 2001 to 29 september 2001,0.008808818645775318
"translate English to SQL: table ( period, %_trains_arriving_within_5_mins_of_scheduled_time_(over_three_months), change_over_same_quarter_the_previous_year, %_trains_arriving_within_5_mins_of_scheduled_time_moving_annual_average_(maa), change_over_previous_year_as_a_whole ) | what's the change over previous year as a whole in the period in which the change over same quarter the previous year was up 2.8%?",select change over previous year as a whole from table where change over same quarter the previous year = up 2.8%,select change over previous year as a whole from table where change over same quarter the previous year > 2.8%,0.013532842509448528
"translate English to SQL: table ( period, %_trains_arriving_within_5_mins_of_scheduled_time_(over_three_months), change_over_same_quarter_the_previous_year, %_trains_arriving_within_5_mins_of_scheduled_time_moving_annual_average_(maa), change_over_previous_year_as_a_whole ) | when was the percentage of trains arriving within 5 minutes of scheduled time 89.6%?",select period from table where % trains arriving within 5 mins of scheduled time moving annual average (maa) = 89.6%,select period from table where % trains arriving within 5 mins of scheduled time (over three months) = 89.6%,0.013532842509448528
"translate English to SQL: table ( period, %_trains_arriving_within_5_mins_of_scheduled_time_(over_three_months), change_over_same_quarter_the_previous_year, %_trains_arriving_within_5_mins_of_scheduled_time_moving_annual_average_(maa), change_over_previous_year_as_a_whole ) | what's the change over same quarter the previous year in the period when the 89.6% of the trains arrive within 5 minutes of scheduled time (over three months)?",select change over same quarter the previous year from table where % trains arriving within 5 mins of scheduled time (over three months) = 89.6%,select change over same quarter the previous year from table where change over 5 mins of scheduled time (over three months) = 89.6%,0.013532842509448528
"translate English to SQL: table ( country, amateur_era, open_era, all-time, first_title, last_title ) | how many open era titles does the team with their first title in 1925 have?",select open era from table where first title = 1925,select count open era from table where first title = 1925,0.005222679115831852
"translate English to SQL: table ( team, outgoing_manager, manner_of_departure, date_of_vacancy, replaced_by, date_of_appointment ) | name the team for mario somma",select team from table where replaced by = mario somma,select team from table where outgoing manager = mario somma,0.005222679115831852
"translate English to SQL: table ( team, outgoing_manager, manner_of_departure, date_of_vacancy, replaced_by, date_of_appointment ) | name the manner of departure for elvio selighini",select manner of departure from table where replaced by = elvio selighini,select manner of departure from table where outgoing manager = elvio selighini,0.005222679115831852
"translate English to SQL: table ( team, outgoing_manager, manner_of_departure, date_of_vacancy, replaced_by, date_of_appointment ) | name the date of vacancy for fabio brini",select date of vacancy from table where replaced by = fabio brini,select date of vacancy from table where outgoing manager = fabio brini,0.005222679115831852
"translate English to SQL: table ( season, series, team_name, races, poles, wins, points, final_placing ) | how many poles did david price racing win?",select max poles from table where team name = david price racing,select sum poles from table where team name = david price racing,0.002020282205194235
"translate English to SQL: table ( season, series, team_name, races, poles, wins, points, final_placing ) | who started in 2008 with 0 points?",select team name from table where season = 2008 and points = 0,select team name from table where points = 0 and season = 2008,0.002020282205194235
"translate English to SQL: table ( season, series, team_name, races, poles, wins, points, final_placing ) | what was the max points you when when you place 9th?",select max points from table where final placing = 9th,select max points from table where season = 9th,0.003133981954306364
"translate English to SQL: table ( pick, player, nationality, new_wnba_team, former_wnba_team, college/country/team ) | name the number of former wnba team for 2",select count former wnba team from table where pick = 2,select count former wnba team from table where player = 2,0.003133981954306364
"translate English to SQL: table ( pick, player, nationality, new_wnba_team, former_wnba_team, college/country/team ) | name the player for mercer",select player from table where college/country/team = mercer,select player from table where new wnba team = mercer,0.003133981954306364
"translate English to SQL: table ( game, date, team, score, high_points, high_rebounds, high_assists, location_attendance, record ) | name the high assists for yi jianlian, brook lopez (7)","select high assists from table where high rebounds = yi jianlian, brook lopez (7)","select high assists from table where team = yi jianlian, brook lopez (7)",0.007167653646320105
"translate English to SQL: table ( game, date, team, score, high_points, high_rebounds, high_assists, location_attendance, record ) | name the date for l 92–103 (ot)",select date from table where score = l 92–103 (ot),select date from table where game = l 92–103 (ot),0.007167653646320105
"translate English to SQL: table ( game, date, team, score, high_points, high_rebounds, high_assists, location_attendance, record ) | what number game had a high assist of lebron james (7) and high point of lebron james (21)?",select max game from table where high assists = lebron james (7) and high points = lebron james (21),select count game from table where high assists = lebron james (7) and high points = lebron james (21),0.007167653646320105
"translate English to SQL: table ( game, date, team, score, high_points, high_rebounds, high_assists, location_attendance, record ) | how many games were played by team @ new jersey?",select count score from table where team = @ new jersey,select count game from table where team = @ new jersey,0.00416227662935853
"translate English to SQL: table ( game, date, team, score, high_points, high_rebounds, high_assists, location_attendance, record ) | how many times were high rebounds mehmet okur, paul millsap (6)","select count score from table where high rebounds = mehmet okur, paul millsap (6)","select count high rebounds from table where team = mehmet okur, paul millsap (6)",0.00416227662935853
"translate English to SQL: table ( position, team, played, won, drawn, lost, goals_for, goals_against, goal_average_1, points_2 ) | what is the lowest value of points 2 when the goal average is 1.50?",select min points 2 from table where goal average 1 = 1.50,select min points 2 from table where goal average = 1.50,0.006421924568712711
"translate English to SQL: table ( episode, first_broadcast, graemes_guest, jeremys_guest, votes_(%) ) | what is the number of the episode where maria mcerlane where gramer guest",select episode from table where graemes guest = maria mcerlane,select count episode from table where jeremys guest = maria mcerlane,0.009999970905482769
"translate English to SQL: table ( province, provincial_capital, largest_city, area_(km_2_), population_(2013) ) | what is the largest city where the population is 6620100?",select largest city from table where population (2013) = 6620100,select max largest city from table where population (2013) = 6620100,0.009999970905482769
"translate English to SQL: table ( province, provincial_capital, largest_city, area_(km_2_), population_(2013) ) | what is the largest city where the province is eastern cape?",select largest city from table where province = eastern cape,select max largest city from table where province = eastern cape,0.009999970905482769
"translate English to SQL: table ( province, provincial_capital, largest_city, area_(km_2_), population_(2013) ) | what is the numbe of provincial captial where the population is 1162900?",select count provincial capital from table where population (2013) = 1162900,select provincial capital from table where population (2013) = 1162900,0.009999970905482769
"translate English to SQL: table ( rank, airport, location, iata, 1985–86, 1990–91, 1995–96, 2000–01, 2005–06, 2007–08, 2009–10, 2010-11 ) | what is the airport with the iata mel?",select count airport from table where iata = mel,select airport from table where iata = mel,0.009260679595172405
"translate English to SQL: table ( year, total, less_than_a_year, one_year, two_years, three_years, four_years, 5–9_years, 10–14_years, 15–19_years, 20–24_years, 25_and_more, unknown ) | if two years is 159, what is the amount for one year?",select min one year from table where two years = 159,select sum one year from table where two years = 159,0.009260679595172405
"translate English to SQL: table ( year, total, less_than_a_year, one_year, two_years, three_years, four_years, 5–9_years, 10–14_years, 15–19_years, 20–24_years, 25_and_more, unknown ) | if year 20-24 is 24, what is the amount for three years?",select three years from table where 20–24 years = 24,select count three years from table where year = 24,0.009260679595172405
"translate English to SQL: table ( series_#, title, directed_by, written_by, u.s._viewers_(million), original_airdate, production_code ) | when debra j. fisher & erica messer are the writers and the director is patrick norris what is the series number?",select series # from table where directed by = patrick norris and written by = debra j. fisher & erica messer,select series # from table where written by = debra j. fisher & erica messer and directed by = patrick norris,0.005861343815922737
"translate English to SQL: table ( episode_#, title, director, screenwriter, original_airdate, english_airdate ) | what is the number of thewhat is the number of the chapter that is called ""breakthrough"" ""burku sur"" ()?","select min episode # from table where title = ""breakthrough"" ""burku sur"" ()","select count episode # from table where title = ""breakthrough"" ""burku sur"" ()",0.005861343815922737
"translate English to SQL: table ( episode_#, title, director, screenwriter, original_airdate, english_airdate ) | which is the number of the episode ""rook gave"" ""rku do"" (     ) which aired on july 14, 2003","select min episode # from table where original airdate = july 14, 2003","select count episode # from table where original airdate = july 14, 2003 and title = ""rook gave"" ""rku do"" ( )",0.005861343815922737
"translate English to SQL: table ( episode_#, title, director, screenwriter, original_airdate, english_airdate ) | what are the numbers of episodes that were broadcast on september 1, 2003","select episode # from table where original airdate = september 1, 2003","select count episode # from table where original airdate = september 1, 2003",0.005861343815922737
"translate English to SQL: table ( episode_#, title, director, screenwriter, original_airdate, english_airdate ) | which are dates of transmission in english of the title ""takeback"" ""tkubakku"" ()","select english airdate from table where title = ""takeback"" ""tkubakku"" ()","select english airdate from table where english title = ""takeback"" ""tkubakku"" ()",0.005861343815922737
"translate English to SQL: table ( source, dates_administered, democrat:_christine_gregoire, republican:_dino_rossi, lead_margin ) | what was the percentage democrat christine gregoire was polling when the republican dino rossi was polling at 44% and the lead margin was 4?",select democrat: christine gregoire from table where lead margin = 4 and republican: dino rossi = 44%,select democrat: christine gregoire from table where republican: dino rossi = 44%,0.009137265384197235
"translate English to SQL: table ( company_name, holding_companies, subsidiaries, description_of_activities, parent_(holding)_company ) | how many subsidiaries of postermobile limited?",select subsidiaries from table where company name = postermobile limited,select count subsidiaries from table where company name = postermobile limited,0.009137265384197235
"translate English to SQL: table ( company_name, holding_companies, subsidiaries, description_of_activities, parent_(holding)_company ) | how many subsidiaries of company f m media limited?",select subsidiaries from table where company name = f m media limited,select count subsidiaries from table where company name = f m media limited,0.008348914794623852
"translate English to SQL: table ( company_name, holding_companies, subsidiaries, description_of_activities, parent_(holding)_company ) | how many subsidiaries are there of postermobile advertising limited?",select min subsidiaries from table where company name = postermobile advertising limited,select count subsidiaries from table where company name = postermobile advertising limited,0.008348914794623852
"translate English to SQL: table ( company_name, holding_companies, subsidiaries, description_of_activities, parent_(holding)_company ) | how many companies have postermobile limited as a parent company?",select count company name from table where parent (holding) company = postermobile limited,select count parent (holding) company from table where parent (holding) company = postermobile limited,0.008348914794623852
"translate English to SQL: table ( player, league, scottish_cup, league_cup, challenge_cup, total ) | name the total number of league for 5",select count league from table where total = 5,select count league from table where league = 5,0.008348914794623852
"translate English to SQL: table ( player, league, scottish_cup, league_cup, challenge_cup, total ) | name the maximum leagure for 0 scottish cup",select max league from table where scottish cup = 0,select max scottish cup from table where scottish cup = 0,0.008348914794623852
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date, production_code ) | how many episodes did julie martin wrote for the show if every episode has its own production code?",select count production code from table where written by = julie martin,select count written by from table where production code = julie martin,0.005843373481184244
"translate English to SQL: table ( n, p, name, eu, country, age, type, moving_from, transfer_window, ends, transfer_fee, source ) | what is the name of the country where moving from is listed as bristol city?",select country from table where moving from = bristol city,select name from table where moving from = bristol city,0.005830323323607445
"translate English to SQL: table ( season, winners, total_wins, runners-up, third-place, fourth-placed, number_of_clubs ) | who was placed fourth when third was beijing guoan and the winner was dalian wanda and wins total was 4?",select fourth-placed from table where third-place = beijing guoan and winners = dalian wanda and total wins = 4,select fourth-placed from table where third-placed = beijing guoan and winner = dalian wanda and total wins = 4,0.005162617191672325
"translate English to SQL: table ( official_name, status, area_km_2, population, census_ranking ) | what is the census ranking for the perth parish?",select census ranking from table where official name = perth,select census ranking from table where official name = perth parish,0.005162617191672325
"translate English to SQL: table ( official_name, status, area_km_2, population, census_ranking ) | what is the census ranking of the perth parish?",select census ranking from table where official name = perth,select census ranking from table where official name = perth parish,0.005162617191672325
"translate English to SQL: table ( club, played, won, drawn, lost, points_for, points_against, tries_for, tries_against, try_bonus, losing_bonus, points ) | with the amount of tries at 89, how many win's were there?",select won from table where tries against = 89,select won from table where tries for = 89,0.005162617191672325
"translate English to SQL: table ( club, played, won, drawn, lost, points_for, points_against, tries_for, tries_against, try_bonus, losing_bonus, points ) | what is the total amount of points when the given won is 9?",select points from table where won = 9,select count points for from table where won = 9,0.013771097175776958
"translate English to SQL: table ( club, played, won, drawn, lost, points_for, points_against, tries_for, tries_against, try_bonus, losing_bonus, points ) | with the given points of 51, what was the total number of the try bonus?",select count try bonus from table where points = 51,select count try bonus from table where points for = 51,0.013771097175776958
"translate English to SQL: table ( club, played, won, drawn, lost, points_for, points_against, tries_for, tries_against, try_bonus, losing_bonus, points ) | with the given loss of 4, what was the number of tries?",select count tries for from table where lost = 4,select tries for from table where lost = 4,0.013771097175776958
"translate English to SQL: table ( dvd_title, no._of_discs, year, no._of_episodes, region_1, region_2, region_4 ) | how many dvd titled ""series 5"" were released having a release date or a non available date in region 2?",select count region 2 from table where dvd title = series 5,select count no. of dvds from table where region 2 = non available or release date = release date,0.013771097175776958
"translate English to SQL: table ( stage_(winner), general_classification, points_classification, mountains_classification, young_rider_classification, team_classification ) | who are all the stage winners where the team classification is caisse d'epargne?",,select stage winner from table where team classification = caisse d,0.013771097175776958
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date, u.s._viewers_(millions) ) | what is every ""directed by"" when the title is ""one to go"" (part 2)?","select directed by from table where title = ""one to go"" (part 2)",select directed by from table where title = one to go (part 2),0.013771097175776958
"translate English to SQL: table ( week, date, opponent, result, game_site, record, attendance ) | how many attended game(s) against the boston patriots?",select attendance from table where opponent = boston patriots,select count attendance from table where opponent = boston patriots,0.009000681340694427
"translate English to SQL: table ( ending, american, british, australian, examples ) | which examples are pronounced s in american",select examples from table where american = s,select examples from table where american = pronounced s,0.009000681340694427
"translate English to SQL: table ( ending, american, british, australian, examples ) | which examples are pronounced et in australian",select examples from table where australian = et,select examples from table where australian = pronounced et,0.009000681340694427
"translate English to SQL: table ( ending, american, british, australian, examples ) | how many endings have american pronounciation s",select count australian from table where american = s,select count ending from table where american = pronounciation s,0.009000681340694427
"translate English to SQL: table ( branding, callsign, frequency, power_(kw), location ) | what is the callsign for the cebu station?",select callsign from table where location = cebu,select callsign from table where location = cebu station,0.0027999919839203358
"translate English to SQL: table ( branding, callsign, frequency, power_(kw), location ) | what is the callsign for the cebu station?",select callsign from table where location = cebu,select callsign from table where location = cebu station,0.0027999919839203358
"translate English to SQL: table ( branding, callsign, frequency, power_(kw), location ) | how many stations are called radyo5 101.9 news fm?",select count location from table where branding = radyo5 101.9 news fm,select count location from table where callsign = radyo5 101.9 news fm,0.0027999919839203358
"translate English to SQL: table ( parish_(prestegjeld), sub-parish_(sogn), church_name, year_built, location_of_the_church ) | what is the total number of churches built in 1916?",select count location of the church from table where year built = 1916,select count church name from table where year built = 1916,0.008121096529066563
"translate English to SQL: table ( parish_(prestegjeld), sub-parish_(sogn), church_name, year_built, location_of_the_church ) | what is the total number of churches named hyanger kyrkje?",select count sub-parish (sogn) from table where church name = hyanger kyrkje,select count church name from table where parish (prestegjeld) = hyanger kyrkje,0.008121096529066563
"translate English to SQL: table ( parish_(_prestegjeld_), sub-parish_(sokn), church_name, year_built, location_of_the_church ) | name the location of the church for berle kyrkje",select location of the church from table where church name = berle kyrkje,select location of the church from table where parish ( prestegjeld ) = berle kyrkje,0.008121096529066563
"translate English to SQL: table ( parish_(_prestegjeld_), sub-parish_(sokn), church_name, year_built, location_of_the_church ) | name the location of the church for bremanger",select location of the church from table where sub-parish (sokn) = bremanger,select location of the church from table where parish ( prestegjeld ) = bremanger,0.008121096529066563
"translate English to SQL: table ( parish_(_prestegjeld_), sub-parish_(sokn), church_name, year_built, location_of_the_church ) | name the most year built for davik kyrkje",select max year built from table where church name = davik kyrkje,select max year built from table where parish ( prestegjeld ) = davik kyrkje,0.008121096529066563
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date, production_code, u.s._viewers_(million) ) | who wrote the last episode (episode 15) of season 3?",select written by from table where no. in season = 15,select written by from table where no. in season = 3,0.007118462584912777
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date, production_code, u.s._viewers_(million) ) | how many episodes did cliff bole directed in season 3?",select count title from table where directed by = cliff bole,select count directed by from table where no. in season = 3,0.007118462584912777
"translate English to SQL: table ( country, population_(2011), gdp_(nominal)_(2010, us$_millions), military_expenditures_(2011, us$_millions), military_expenditures_(2011, %_of_gdp), defence_expenditures, (2011, per_capita), deployable_military_(2011, thousands) ) | name the deployable military (2011, thousands for gdp nominal for 468539","select deployable military (2011, thousands) from table where gdp (nominal) (2010, us$ millions) = 468539","select deployable military (2011, thousands) from table where gdp (nominal) (2010) = 468539",0.007118462584912777
"translate English to SQL: table ( country, population_(2011), gdp_(nominal)_(2010, us$_millions), military_expenditures_(2011, us$_millions), military_expenditures_(2011, %_of_gdp), defence_expenditures, (2011, per_capita), deployable_military_(2011, thousands) ) | name the military expenditures for 2011 for romania","select military expenditures (2011, us$ millions) from table where country = romania",select military expenditures (2011) from table where country = romania,0.014063906855881214
"translate English to SQL: table ( country, population_(2011), gdp_(nominal)_(2010, us$_millions), military_expenditures_(2011, us$_millions), military_expenditures_(2011, %_of_gdp), defence_expenditures, (2011, per_capita), deployable_military_(2011, thousands) ) | name the gdp nominal 2010 for defence expenditures 2011 162","select gdp (nominal) (2010, us$ millions) from table where defence expenditures, (2011, per capita) = 162",select gdp (nominal) 2010 from table where defence expenditures = 162,0.014063906855881214
"translate English to SQL: table ( country, population_(2011), gdp_(nominal)_(2010, us$_millions), military_expenditures_(2011, us$_millions), military_expenditures_(2011, %_of_gdp), defence_expenditures, (2011, per_capita), deployable_military_(2011, thousands) ) | name the deployable military 2011 for denmark","select deployable military (2011, thousands) from table where country = denmark",select deployable military (2011) from table where country = denmark,0.014063906855881214
"translate English to SQL: table ( country, population_(2011), gdp_(nominal)_(2010, us$_millions), military_expenditures_(2011, us$_millions), military_expenditures_(2011, %_of_gdp), defence_expenditures, (2011, per_capita), deployable_military_(2011, thousands) ) | name the country for deployable military is 23","select country from table where deployable military (2011, thousands) = 23",select country from table where deployable military (2011) = 23,0.014063906855881214
"translate English to SQL: table ( position, club, games_played, wins, draws, loses, goals_scored, goals_conceded, points ) | list the number of goals scored to equal 58.",select min goals conceded from table where points = 58,select count goals scored from table where goals scored = 58,0.014063906855881214
"translate English to SQL: table ( district, incumbent, party, first_elected, results, candidates ) | what are the results of the elections in which ted strickland is seeking re-election?",select results from table where incumbent = ted strickland,select results from table where candidates = ted strickland,0.0026869180146604776
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date, prod._code, viewers_(millions) ) | what's the series number of the episode originally viewed by 4.1 million people and written by douglas lieblein?",select no. in series from table where viewers (millions) = 4.1 and written by = douglas lieblein,select count no. in series from table where viewers (millions) = 4.1 and written by = douglas lieblein,0.01152098085731268
"translate English to SQL: table ( year, lok_sabha, members_of_parliament, party_won, winners_%_votes, trailing_party, trailing_party_%_votes ) | what year was the winners vote 55.99%?",select min year from table where winners % votes = 55.99%,select year from table where winners % votes = 55.99%,0.01152098085731268
"translate English to SQL: table ( year, lok_sabha, members_of_parliament, party_won, winners_%_votes, trailing_party, trailing_party_%_votes ) | when the trailing votes was 25.88% who was the trailing party?",select members of parliament from table where trailing party % votes = 25.88%,select trailing party from table where trailing votes = 25.88%,0.01152098085731268
"translate English to SQL: table ( year, lok_sabha, members_of_parliament, party_won, winners_%_votes, trailing_party, trailing_party_%_votes ) | how many years was the trailing votes 25.34%",select count year from table where trailing party % votes = 25.34%,select count year from table where trailing party = 25.34%,0.01152098085731268
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date, u.s._viewers_(millions) ) | what number episode in the season was titled ""dead on arrival""?","select max no. in season from table where title = ""dead on arrival""","select count no. in season from table where title = ""dead on arrival""",0.009372914209961891
"translate English to SQL: table ( club, first_season_in_top_division, number_of_seasons_in_top_division, first_season_of_current_spell_in_top_division, number_of_seasons_in_liga_mx, top_division_titles ) | how many top division titles were won during the 'first season of current spell in top division' in 1979-80?",select top division titles from table where first season of current spell in top division = 1979-80,select count top division titles from table where first season of current spell in top division = 1979-80,0.009372914209961891
"translate English to SQL: table ( club, first_season_in_top_division, number_of_seasons_in_top_division, first_season_of_current_spell_in_top_division, number_of_seasons_in_liga_mx, top_division_titles ) | how many 'number of seasons in top division' were played if the 'first season in top division' games is in 1990-91?",select max number of seasons in top division from table where first season in top division = 1990-91,select count number of seasons in top division from table where first season in top division = 1990-91,0.009737934917211533
"translate English to SQL: table ( club, first_season_in_top_division, number_of_seasons_in_top_division, first_season_of_current_spell_in_top_division, number_of_seasons_in_liga_mx, top_division_titles ) | how many 'number of season in liga mx' were played if the 'first season of current spell in top division' is in 1962-63?",select number of seasons in liga mx from table where first season of current spell in top division = 1962-63,select count number of seasons in liga mx from table where first season of current spell in top division = 1962-63,0.009737934917211533
"translate English to SQL: table ( episodes, monday, tuesday, wednesday, thursday, friday ) | which episode was transmitted on wednesday if the episode of ""438 magic: the gathering mini masters tournament"" was transmitted on thursday?",select wednesday from table where thursday = 438 magic: the gathering mini masters tournament,select wednesday from table where wednesday = 438 magic: the gathering mini masters tournament,0.009737934917211533
"translate English to SQL: table ( episodes, monday, tuesday, wednesday, thursday, friday ) | which episode was transmitted on friday if the episode of ""414 insanely twisted shadow planet"" was transmitted on tuesday?",select friday from table where tuesday = 414 insanely twisted shadow planet,select friday from table where episode = 414 insanely twisted shadow planet,0.009737934917211533
"translate English to SQL: table ( episodes, monday, tuesday, wednesday, thursday, friday ) | which episode was transmitted on wednesday if the episode of ""319 sucker punch"" was transmitted on tuesday?",select count wednesday from table where tuesday = 319 sucker punch,select wednesday from table where wednesday = 319 sucker punch,0.009737934917211533
"translate English to SQL: table ( country, mens_open, womens_open, mens_wheelchair, womens_wheelchair, total ) | how many are the total winners if 7 won the men's open?",select total from table where mens open = 7,select count total from table where mens open = 7,0.005431736819446087
"translate English to SQL: table ( country, mens_open, womens_open, mens_wheelchair, womens_wheelchair, total ) | how many are the total winners from south korea?",select total from table where country = south korea,select count total from table where country = south korea,0.005431736819446087
"translate English to SQL: table ( p, player, position, spl, league_cup, scottish_cup, uefa_champions_league, total ) | when koki mizuno is the player how man positions are there?",select count position from table where player = koki mizuno,select position from table where player = koki mizuno,0.003529240610077977
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date, production_code, u.s._viewers_(million) ) | what's the series number for the episode titled ""hunted""?","select min no. in series from table where title = ""hunted""","select no. in series from table where title = ""hunted""",0.003529240610077977
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date, production_code, u.s._viewers_(million) ) | what's the season number of the episode viewed by 3.19 million people in the us?",select max no. in season from table where u.s. viewers (million) = 3.19,select no. in season from table where u.s. viewers (million) = 3.19,0.003529240610077977
"translate English to SQL: table ( date(s), venue, city, state, ticket_price(s), ticket_sold_/_available, ticket_grossing ) | what venue is in wantagh, new york?","select venue from table where city, state = wantagh, new york","select venue from table where city = wantagh, new york",0.013704868964850903
"translate English to SQL: table ( main_contestant, co-contestant_(yaar_vs._pyaar), date_performed, scores_by_each_individual_judge, total_score/week, position, status ) | how many different combinations of scores by individual judges were given to the contestant competing against mukul dev?",select count scores by each individual judge from table where co-contestant (yaar vs. pyaar) = mukul dev,select count scores by individual judges from table where main contestant = mukul dev,0.013704868964850903
"translate English to SQL: table ( main_contestant, co-contestant_(yaar_vs._pyaar), date_performed, scores_by_each_individual_judge, total_score/week, position, status ) | what was kashmira shah's position on august 14?",select position from table where main contestant = kashmira shah and date performed = august 14,select position from table where main testant = kashmira shah and date performed = august 14,0.013704868964850903
"translate English to SQL: table ( main_contestant, co-contestant_(yaar_vs._pyaar), date_performed, scores_by_each_individual_judge, total_score/week, position, status ) | what was the total score / week of the contestant who placed in the bottom 2 on august 14?",select total score/week from table where date performed = august 14 and position = bottom 2,select count total score / week from table where position = bottom 2 and date performed = august 14,0.013704868964850903
"translate English to SQL: table ( main_contestant, co-contestant_(yaar_vs._pyaar), date_performed, scores_by_each_individual_judge, total_score/week, position, status ) | what were the scores by the individual judges for karanvir bohra on august 13?",select scores by each individual judge from table where main contestant = karanvir bohra and date performed = august 13,select scores by each individual judge from table where main testant = karanvir bohra and date performed = august 13,0.013798589818179607
"translate English to SQL: table ( main_contestant, co-contestant_(yaar_vs._pyaar), date_performed, scores_by_each_individual_judge, total_score/week, position, status ) | name the total number of main contestants for safe position for tina parekh",select count main contestant from table where position = safe and co-contestant (yaar vs. pyaar) = tina parekh,select count main contestant from table where position = safe and co-contestant (yaar vs. paar) = tina parekh,0.013798589818179607
"translate English to SQL: table ( main_contestant, co-contestant_(yaar_vs._pyaar), date_performed, scores_by_each_individual_judge, total_score/week, position, status ) | name the status for karanvir bohra and date performed being july 30",select status from table where main contestant = karanvir bohra and date performed = july 30,select status from table where main testant = karanvir bohra and date performed = july 30,0.013798589818179607
"translate English to SQL: table ( province, community, contestant, age, height, hometown, geographical_regions ) | how tall is the contestant from hato mayor?","select height from table where province, community = hato mayor",select height from table where community = hato mayor,0.013798589818179607
"translate English to SQL: table ( province, community, contestant, age, height, hometown, geographical_regions ) | what is the province where the age of the contestant is 27?","select province, community from table where age = 27",select province from table where age = 27,0.013798589818179607
